timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759501638095,2,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,8,8,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501638108,4,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,8,8,http://localhost:8080/api/logs/search?q=error&size=50,3,0,0
1759501638162,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638187,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638197,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638294,1,GET /api/logs/search,200,,Searchers 1-8,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638313,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638315,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638394,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501638488,2,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501638512,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638527,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638538,1,GET /api/logs/search,200,,Searchers 1-9,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638551,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638564,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638678,2,GET /api/logs/count,200,,Searchers 1-8,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501638691,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638692,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638715,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638821,1,GET /api/logs/count,200,,Searchers 1-9,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638877,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501638957,2,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501638962,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501638999,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,9,9,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501639071,2,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501639086,2,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,9,9,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501639146,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501639148,1,GET /api/logs/search,200,,Searchers 1-8,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639157,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639233,2,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501639291,3,GET /api/logs/search,200,,Searchers 1-4,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,3,0,0
1759501639305,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639310,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639336,2,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501639359,2,GET /api/logs/search,200,,Searchers 1-10,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,1
1759501639394,2,GET /api/logs/count,200,,Searchers 1-9,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501639417,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639542,2,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501639575,1,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639590,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639628,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639635,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639667,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639686,1,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639687,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501639691,1,GET /api/logs/count,200,,Searchers 1-10,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,0,0,0
1759501639695,1,GET /api/logs/search,200,,Searchers 1-9,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639851,2,GET /api/logs/search,200,,Searchers 1-8,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501639882,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639895,1,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639924,1,GET /api/logs/search,200,,Searchers 1-2,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639932,1,GET /api/logs/search,200,,Searchers 1-10,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639936,1,GET /api/logs/search,200,,Searchers 1-4,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501639956,1,GET /api/logs/count,200,,Searchers 1-6,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501639983,2,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501639984,1,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501640086,1,GET /api/logs/count,200,,Searchers 1-9,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640133,1,GET /api/logs/count,200,,Searchers 1-3,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640173,2,GET /api/logs/search,200,,Searchers 1-1,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501640184,1,GET /api/logs/count,200,,Searchers 1-8,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640247,2,GET /api/logs/count,200,,Searchers 1-10,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501640264,1,GET /api/logs/count,200,,Searchers 1-4,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640278,2,GET /api/logs/search,200,,Searchers 1-5,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501640301,1,GET /api/logs/count,200,,Searchers 1-7,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640328,1,GET /api/logs/count,200,,Searchers 1-2,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640424,2,GET /api/logs/search,200,,Searchers 1-6,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501640487,2,GET /api/logs/search,200,,Searchers 1-8,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501640500,2,GET /api/logs/search,200,,Searchers 1-9,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
1759501640542,1,GET /api/logs/search,200,,Searchers 1-3,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,1,0,0
1759501640557,2,GET /api/logs/count,200,,Searchers 1-1,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,2,0,0
1759501640608,1,GET /api/logs/count,200,,Searchers 1-5,text,true,,432,134,10,10,http://localhost:8080/api/logs/count?q=error,1,0,0
1759501640646,2,GET /api/logs/search,200,,Searchers 1-7,text,true,,433,143,10,10,http://localhost:8080/api/logs/search?q=error&size=50,2,0,0
